227,6/14/2019,165,0.23, ,0, ,686, ,15, ,84.5, ,54.3, ,68.2, ,100, ,36, ,64, ,55.4, ,2.9,R,69.2,R,74.3, 
227,6/15/2019,166,0.22, ,0, ,659, ,13.4, ,80.5, ,51.5, ,65, ,100, ,36, ,64, ,52.4, ,2.7,R,64.2,R,73.9, 
227,6/16/2019,167,0.24, ,0, ,686, ,15.6,Y,84.7, ,52, ,67.6, ,100, ,34, ,68,Y,56.5,Y,2.9,R,69.4,R,73.6, 
227,6/17/2019,168,0.22, ,0, ,619, ,17.6,Y,86.8, ,57.7, ,72.1, ,100, ,42, ,66,Y,59.9,Y,2.8,R,66.5,R,74.1, 
227,6/18/2019,169,0.26, ,0, ,697, ,16.8,Y,94.4, ,61, ,77.4, ,96, ,21, ,52,Y,58.6,Y,2.9,R,70.4,R,74.9, 
227,6/19/2019,170,0.26, ,0, ,695, ,15.4, ,90.4, ,58.1, ,74.5, ,96, ,30, ,53, ,56.2, ,2.8,R,67.1,R,75.2, 
227,6/20/2019,171,0.23, ,0, ,686, ,15.7,Y,78.9, ,53.4, ,65.5, ,100, ,45, ,73,Y,56.7,Y,3.1,Y,73.7,Y,75.1, 
227,6/21/2019,172,0.24, ,0, ,705, ,12.7, ,80, ,52.1, ,65.9, ,100, ,24, ,58, ,50.9, ,3.2,Y,76.2,Y,72.2, 
227,6/22/2019,173,0.27, ,0, ,711, ,9.5, ,87.1, ,53.8, ,72.1, ,72, ,20, ,35, ,43.3, ,3.4,Y,81.8,Y,73.3, 
227,6/23/2019,174,0.27, ,0, ,705, ,11, ,89.8, ,55.4, ,74.8, ,76, ,18, ,37, ,47.1, ,3.2,Y,77.1,Y,73.9, 
227,6/24/2019,175,0.24, ,0, ,625, ,11.5, ,87.1, ,56.5, ,72.5, ,71, ,20, ,42, ,48.2, ,2.9,R,69.5,R,74.5, 
227,6/25/2019,176,0.26, ,0, ,686, ,10.4, ,85.1, ,52, ,69.6, ,77, ,21, ,42, ,45.6, ,3.7,Y,87.8,Y,74.5, 
227,6/26/2019,177,0.23, ,0, ,699, ,10.5, ,74.4, ,48.8, ,61.7, ,84, ,34, ,56, ,45.8, ,3.9, ,94.5, ,73.7, 
227,6/27/2019,178,0.21, ,0, ,658, ,9.9, ,74.5, ,44.1, ,59.9, ,100, ,28, ,56, ,44.4, ,3,Y,73.1,Y,72.8, 
227,6/28/2019,179,0.18, ,0, ,515, ,10, ,79.3, ,53.9, ,64.9, ,75, ,24, ,47, ,44.5, ,3,R,70.8,R,72.7, 
227,6/29/2019,180,0.23, ,0, ,642, ,8.7, ,81.7, ,48.6, ,66.7, ,86, ,18, ,39, ,41, ,3,R,71,R,72.4, 
227,6/30/2019,181,0.26, ,0, ,701, ,8.9, ,84.2, ,53.7, ,69.8, ,62, ,21, ,36, ,41.6, ,3.3,Y,78.6,Y,72.8, 
227,7/1/2019,182,0.24, ,0, ,697, ,10, ,83.1, ,49.6, ,67.3, ,79, ,20, ,44, ,44.6, ,3.3,Y,78.6,Y,73, 
227,7/2/2019,183,0.24, ,0, ,676, ,10.5, ,81.7, ,50.1, ,66.7, ,81, ,27, ,47, ,45.9, ,3.5,Y,83.9,Y,73, 
227,7/3/2019,184,0.24, ,0, ,694, ,11.9, ,83.5, ,49.9, ,67.5, ,95, ,24, ,52, ,49.1, ,3,R,72.9,R,73.1, 
227,7/4/2019,185,0.25, ,0, ,690, ,11.9, ,86, ,52.3, ,69.7, ,85, ,23, ,48, ,49.2, ,3,R,71,R,73.3, 
227,7/5/2019,186,0.26, ,0, ,680, ,12.7, ,88.6, ,56.9, ,73.7, ,85, ,26, ,45, ,50.8, ,3.1,R,75.3,R,74, 
227,7/6/2019,187,0.25, ,0, ,667, ,12, ,88.5, ,55.4, ,72.9, ,82, ,22, ,43, ,49.4, ,3.1,R,73.5,R,74.3, 
227,7/7/2019,188,0.23, ,0, ,624, ,11.4, ,84.5, ,53.5, ,68.6, ,79, ,23, ,48, ,48.1, ,3.5,Y,83.4,Y,74.1, 
227,7/8/2019,189,0.24, ,0, ,684, ,11.2, ,79.6, ,50.1,Y,64.5, ,96, ,25, ,54, ,47.6, ,3.5,Y,83.6,Y,73.4, 
227,7/9/2019,190,0.23, ,0, ,668, ,12.1, ,82.8, ,47.3,Y,65, ,100, ,25, ,57, ,49.5, ,3.2,R,77.6,R,73.1, 
227,7/10/2019,191,0.24, ,0, ,660, ,12.7, ,85.8, ,52.1, ,69.1, ,96, ,26, ,52, ,50.8, ,3.1,R,73.8,R,73.4, 
227,7/11/2019,192,0.25, ,0, ,667, ,12.9, ,89.1, ,56.2, ,73.4, ,80, ,25, ,46, ,51.4, ,3.1,R,73.3,R,73.9, 
227,7/12/2019,193,0.26, ,0, ,662, ,13.9, ,91.9, ,58.8, ,76.3, ,79, ,22, ,45, ,53.3, ,3,R,71.9,R,74.6, 
227,7/13/2019,194,0.27, ,0, ,674, ,13.3, ,93.7, ,60.3, ,77.3, ,78, ,20, ,42, ,52.2, ,3.4,Y,82.7,Y,75.2, 
227,7/14/2019,195,0.27, ,0, ,680, ,10.4, ,90.4, ,57.9, ,75.9, ,75, ,14, ,34, ,45.7, ,3.5,Y,83.9,Y,76.1, 
227,7/15/2019,196,0.26, ,0, ,669, ,11.3, ,89.3, ,57.1, ,74.5, ,72, ,26, ,39, ,47.7, ,3.2,R,78,R,76.5, 
227,7/16/2019,197,0.24, ,0, ,644, ,13.2, ,85.1, ,55.7, ,70.8, ,89, ,32, ,51, ,52, ,3.5,Y,85.1,Y,73.3, 
227,7/17/2019,198,0.25, ,0, ,665, ,13.6, ,88.2, ,56.3, ,73.3, ,89, ,28, ,49, ,52.8, ,3.2,Y,77.7,Y,74.8, 
227,7/18/2019,199,0.26, ,0, ,653, ,13.8, ,89.2, ,61.5, ,75, ,71, ,26, ,47, ,53.2, ,3.8,Y,90.6,Y,75.8, 
227,7/19/2019,200,0.24, ,0, ,658, ,13.1, ,85.2, ,55.5, ,70.7, ,92, ,28, ,51, ,51.8, ,3.1,R,75.4,R,75.9, 
227,7/20/2019,201,0.24, ,0, ,656, ,12.3, ,84.1, ,54.9, ,69.6, ,86, ,30, ,50, ,50.1, ,3.3,Y,80.1,Y,75.5, 
227,7/21/2019,202,0.25, ,0, ,646, ,12.5, ,89.8, ,56.9, ,74.2, ,81, ,24, ,43, ,50.5, ,3,R,72.9,R,75.5, 
227,7/22/2019,203,0.26, ,0, ,642, ,13.7, ,94.7, ,63.7, ,79.5, ,66, ,23, ,40, ,52.9, ,3.3,Y,80.3,Y,76.2, 
227,7/23/2019,204,0.24, ,0, ,595, ,11.5, ,92.7, ,62.6, ,76.8, ,65, ,16, ,37, ,48.2, ,3.3,R,78.2,R,76.5, 
227,7/24/2019,205,0.28, ,0, ,641, ,10.6, ,95.7, ,64.3, ,80.8, ,52, ,16, ,29, ,46, ,3.2,R,75.8,R,76.6, 
227,7/25/2019,206,0.25, ,0, ,571, ,10.3, ,96.5, ,65.2, ,80.5, ,59, ,12, ,29, ,45.4, ,2.9,R,69.1,R,77.2, 
227,7/26/2019,207,0.27, ,0, ,623, ,10.6, ,93.3, ,65.6, ,79.4, ,54, ,17, ,31, ,46.1, ,3.2,R,77,R,77.8, 
227,7/27/2019,208,0.27, ,0, ,643, ,12.8, ,98, ,63.5, ,82, ,65, ,16, ,34, ,51.2, ,3.1,R,74.6,R,77.9, 
227,7/28/2019,209,0.28, ,0, ,641, ,12.4, ,99.1, ,67.9, ,83.7, ,62, ,14, ,31, ,50.2, ,3.2,Y,77.6,Y,78.5, 
227,7/29/2019,210,0.26, ,0, ,654, ,11.7, ,91.6, ,58.1, ,76.2, ,69, ,18, ,38, ,48.6, ,3.6,Y,85.8,Y,78.8, 
227,7/30/2019,211,0.24, ,0, ,664, ,10.1, ,86.8, ,56, ,70.2, ,73, ,17, ,40, ,44.9, ,3.3,Y,80.4,Y,78.4, 
227,7/31/2019,212,0.25, ,0, ,632, ,10, ,90.3, ,55.8, ,73.4, ,61, ,16, ,36, ,44.6, ,3.3,Y,79.8,Y,77.1, 
227,8/1/2019,213,0.25, ,0, ,629, ,11.6, ,87.8, ,58.4, ,72.9, ,82, ,23, ,42, ,48.5, ,3.4,Y,81.2,Y,77.3, 
227,8/2/2019,214,0.24, ,0, ,631, ,12.4, ,90.7, ,54.1, ,72.7, ,84, ,18, ,45, ,50.3, ,3.1,R,74.3,R,77.1, 
227,8/3/2019,215,0.26, ,0, ,619, ,11.8, ,93.5, ,59.5, ,77.8, ,67, ,20, ,36, ,49, ,3,R,72.9,R,77.3, 
227,8/4/2019,216,0.26, ,0, ,626, ,11.9, ,92.8, ,60.1, ,77.7, ,70, ,17, ,37, ,49, ,3.3,Y,79.7,Y,77.5, 
227,8/5/2019,217,0.21, ,0, ,515, ,12.1, ,91.2, ,57.8, ,76.4, ,63, ,21, ,39, ,49.5, ,2.9,R,68.4,R,77.2, 
227,8/6/2019,218,0.24, ,0, ,560, ,10.4, ,94, ,65.8, ,79.1, ,52, ,17, ,31, ,45.7, ,3.1,R,75.3,R,77.4, 
227,8/7/2019,219,0.25, ,0, ,593, ,10.1, ,89.3, ,60.6, ,74.8, ,54, ,20, ,34, ,44.7, ,3.5,Y,82.8,Y,77.2, 
227,8/8/2019,220,0.22, ,0, ,582, ,10, ,81.6, ,54.2, ,67.6, ,80, ,25, ,44, ,44.7, ,3.5,Y,83.1,Y,76.3, 
227,8/9/2019,221,0.2, ,0, ,557, ,11.2, ,80.3, ,52.6, ,65.8, ,85, ,26, ,52, ,47.6, ,3.5,Y,83.3,Y,75.3, 
227,8/10/2019,222,0.19, ,0, ,535, ,13.4, ,78.7, ,53.4, ,65.8, ,100, ,41, ,62, ,52.4, ,3.6,Y,85.5,Y,74.9, 
227,8/11/2019,223,0.22, ,0, ,586, ,11.4, ,84.5, ,50.5,Y,68.1, ,100, ,23, ,49, ,48, ,3.2,Y,77.6,Y,74.5, 
227,8/12/2019,224,0.24, ,0, ,585, ,10.2, ,89.7, ,56.5, ,73.9, ,67, ,19, ,36, ,45.1, ,3.1,R,75.3,R,74.5, 
227,8/13/2019,225,0.25, ,0, ,593, ,10.5, ,94.1, ,59.3, ,77.1, ,67, ,15, ,33, ,45.8, ,2.8,R,68.3,R,74.7, 
227,8/14/2019,226,0.25, ,0, ,589, ,10.7, ,97.5, ,60.4, ,80.3, ,60, ,14, ,30, ,46.4, ,3,R,71.2,R,75.1, 
227,8/15/2019,227,0.25, ,0, ,581, ,11.1, ,98.2, ,63.8, ,81.9, ,55, ,14, ,30, ,47.4, ,2.9,R,70.7,R,76.1, 
227,8/16/2019,228,0.26, ,0, ,583, ,10.6, ,97.3, ,62.9, ,81.9, ,56, ,14, ,28, ,46.1, ,3.4,Y,81.8,Y,74.2, 
227,8/17/2019,229,0.23, ,0, ,583, ,11.7, ,88.9, ,60.3, ,74, ,71, ,25, ,41, ,48.6, ,3.5,Y,84.2,Y,75.4, 
227,8/18/2019,230,0.21, ,0, ,583, ,12.6, ,84.3, ,52.9, ,68.2, ,92, ,28, ,53, ,50.6, ,3.1,R,75.1,R,75.2, 
227,8/19/2019,231,0.2, ,0, ,580, ,13.2, ,83.8, ,50.8, ,66.8, ,100, ,31, ,59, ,51.9, ,3,R,72.1,R,74.8, 
227,8/20/2019,232,0.2, ,0, ,577, ,13.5, ,84.4, ,53, ,67.9, ,92, ,31, ,58, ,52.5, ,3.2,Y,77.4,Y,74.7, 
227,8/21/2019,233,0.22, ,0, ,561, ,12.6, ,89, ,54.3, ,72.2, ,91, ,25, ,47, ,50.7, ,3.2,Y,75.9,Y,74.6, 
227,8/22/2019,234,0.23, ,0, ,560, ,13.2, ,91.3, ,60.3, ,76.4, ,66, ,27, ,43, ,52, ,3.4,Y,81.8,Y,74.9, 
227,8/23/2019,235,0.23, ,0, ,536, ,14.1, ,92.8, ,64.3, ,79, ,73, ,24, ,42, ,53.6, ,3.4,Y,80.8,Y,75.5, 
227,8/24/2019,236,0.22, ,0, ,543, ,13.1, ,92, ,61.8, ,75.8, ,75, ,23, ,43, ,51.7, ,3.2,Y,77,Y,75.6, 
227,8/25/2019,237,0.23, ,0, ,546, ,13.4, ,95.6, ,62.4, ,79.3, ,71, ,21, ,39, ,52.4, ,3.1,Y,74.1,Y,75.7, 
227,8/26/2019,238,0.24, ,0, ,548, ,12.2, ,96.2, ,62.5, ,79.9, ,62, ,18, ,35, ,49.7, ,3.3,Y,79.1,Y,75.7, 
227,8/27/2019,239,0.23, ,0, ,533, ,11.3, ,95.8, ,63.8, ,79.6, ,65, ,17, ,33, ,47.8, ,3,Y,72.2,Y,75.7, 
227,8/28/2019,240,0.22, ,0, ,526, ,10.3, ,89.9, ,63.4, ,75.4, ,53, ,21, ,34, ,45.3, ,3.3,Y,79.4,Y,75.5, 
227,8/29/2019,241,0.19, ,0, ,528, ,13.8, ,84, ,57.5, ,69.1, ,81, ,38, ,57, ,53.2, ,3.6,Y,85.3,Y,74.9, 
227,8/30/2019,242,0.2, ,0, ,544, ,12.7, ,89.2, ,52.6, ,71.3, ,96, ,25, ,49, ,50.9, ,3.2,Y,75.9,Y,74.4, 
227,8/31/2019,243,0.22, ,0, ,550, ,10.3, ,92.2, ,56.9, ,75.3, ,73, ,15, ,34, ,45.3, ,3.1,Y,73.6,Y,74.2, 
227,9/1/2019,244,0.24, ,0, ,538, ,9.2, ,94.1, ,58.9, ,78.3, ,50, ,15, ,28, ,42.5, ,3.4,Y,81.9,Y,74.1, 
227,9/2/2019,245,0.22, ,0, ,517, ,10.1, ,93.5, ,62.5, ,77.1, ,50, ,19, ,32, ,44.7, ,3.2,Y,77,Y,74.7, 
227,9/3/2019,246,0.21, ,0, ,523, ,9.7, ,90.6, ,58.5, ,74.2, ,57, ,13, ,34, ,43.8, ,3,R,71.3,R,75.4, 
227,9/4/2019,247,0.22, ,0, ,502, ,10.4, ,94.3, ,63.1, ,79, ,53, ,14, ,31, ,45.6, ,3.2,R,76,R,75.1, 
227,9/5/2019,248,0.22, ,0.01, ,507, ,9.4, ,89.5, ,63.1, ,76.4, ,48, ,18, ,30, ,42.9, ,3.4,Y,82.5,Y,75.3, 
227,9/6/2019,249,0.2, ,0, ,527, ,9.3, ,88.2, ,57.7, ,72.2, ,61, ,17, ,34, ,42.7, ,3.1,R,75.2,R,74.7, 
227,9/7/2019,250,0.17, ,0, ,469, ,10.5, ,75.5, ,52.4, ,64.5, ,94, ,32, ,50, ,45.8, ,3.7,Y,87.7,Y,73.6, 
227,9/8/2019,251,0.17, ,0, ,517, ,12.4, ,76.8, ,49.5, ,62.6, ,100, ,39, ,64, ,50.3, ,3.5,Y,84,Y,72.5, 
227,9/9/2019,252,0.17, ,0, ,508, ,11.8, ,76.7, ,50.3, ,63.6, ,91, ,35, ,59, ,49, ,3.4,Y,81.3,Y,72, 
227,9/10/2019,253,0.16, ,0, ,508, ,10.1, ,73.9, ,48.3, ,60.5, ,98, ,29, ,56, ,44.9, ,3.3,Y,79.6,Y,71.4, 
227,9/11/2019,254,0.18, ,0, ,511, ,9.1, ,81.1, ,47.9, ,65.8, ,72, ,24, ,42, ,42.1, ,3.3,Y,79.9,Y,70.7, 
227,9/12/2019,255,0.2, ,0, ,508, ,8.4, ,90.1, ,56.4, ,72.5, ,62, ,12, ,31, ,40.1, ,3.3,Y,78.9,Y,70.9, 
227,9/13/2019,256,0.21, ,0, ,501, ,6.8, ,92.7, ,54.8, ,75, ,42, ,11, ,23, ,34.6, ,3,Y,70.9,Y,71.1, 
227,9/14/2019,257,0.22, ,0, ,506, ,7.4, ,93.3, ,58.1, ,77.1, ,41, ,13, ,23, ,36.7, ,3.6,Y,85.3,Y,71.3, 
227,9/15/2019,258,0.2, ,0, ,481, ,7.6, ,84.1, ,53.4, ,69.8, ,88, ,14, ,30, ,37.4, ,3.8, ,92.3, ,71.1, 
227,9/16/2019,259,0.06,R,0.86, ,241, ,14.4,Y,65.9, ,49, ,57.9, ,100, ,56, ,88,Y,54.2,Y,3.3,Y,80.3,Y,69.7, 
227,9/17/2019,260,0.15, ,0, ,487, ,9.9, ,74.8, ,45.7, ,59.9, ,100, ,28, ,56, ,44.3, ,2.9,Y,70.5,Y,68.8, 
227,9/18/2019,261,0.05,R,0.31, ,218, ,14.5,Y,66.6, ,48.4, ,57.1, ,100, ,68, ,91,Y,54.5,Y,3.2,Y,76.8,Y,68.5, 
227,9/19/2019,262,0.14, ,0, ,479, ,11.4, ,71, ,46.5, ,58.6, ,100, ,36, ,68, ,48, ,3.1,Y,73.7,Y,68.1, 
227,9/20/2019,263,0.16, ,0, ,479, ,9.6, ,76.7, ,47, ,62.1, ,89, ,24, ,51, ,43.5, ,2.9,Y,69.5,Y,68.1, 
227,9/21/2019,264,0.16, ,0, ,474, ,10, ,80.3, ,51, ,66, ,72, ,26, ,46, ,44.6, ,3.3,Y,79.7,Y,68.5, 
227,9/22/2019,265,0.14, ,0, ,368, ,10.4, ,81.9, ,53, ,67.9, ,77, ,25, ,45, ,45.5, ,3.1,Y,75,Y,68.9, 
227,9/23/2019,266,0.17, ,0, ,466, ,10.7, ,83, ,52.4, ,67.2, ,83, ,26, ,47, ,46.3, ,3.3,Y,79,Y,69, 
227,9/24/2019,267,0.16,R,0, ,465, ,20.1,R,89.5, ,57.2, ,73.5, ,100, ,21, ,--,R,--,I,3.5, ,84.3, ,69.1, 
227,9/25/2019,268,0.18, ,0, ,457, ,11.2, ,90.2, ,58.8, ,76, ,61, ,21, ,37, ,47.5, ,3.1,Y,73.9,Y,69.9, 
227,9/26/2019,269,0.16, ,0, ,446, ,13.2, ,83, ,55.9, ,70.9, ,100, ,32, ,51, ,51.8, ,3.4,Y,80.7,Y,70.5, 
227,9/27/2019,270,0.1,R,0, ,369, ,15.3,Y,71.8, ,51.2, ,60, ,100, ,55, ,87,Y,56,Y,2.8,Y,68,Y,70.1, 
227,9/28/2019,271,0.08, ,0.12, ,289, ,10.3, ,64.1, ,43.8, ,52.8, ,100, ,35, ,76, ,45.4, ,3.7, ,87.8, ,68.7, 
227,9/29/2019,272,0.12, ,0, ,427, ,7.9, ,62.8, ,39.2,Y,50.8, ,100, ,32, ,63, ,38.6, ,3.6, ,85.6, ,66.8, 
227,9/30/2019,273,0.09,R,0.07, ,334, ,9.2, ,60.2, ,38,Y,50, ,100, ,37, ,75, ,42.4, ,3.1,Y,74.8,Y,66.3, 
227,10/1/2019,274,0.12, ,0, ,437, ,7.1, ,65.1, ,36.4,Y,50.3, ,99, ,30, ,58, ,35.9, ,2.7,Y,64,Y,65, 
227,10/2/2019,275,0.13, ,0, ,441, ,7.1, ,71.2, ,40.5, ,55.3, ,92, ,22, ,47, ,35.6, ,2.8,Y,68,Y,64.6, 
227,10/3/2019,276,0.14, ,0, ,437, ,6.8, ,71.8, ,43.7, ,57.6, ,76, ,19, ,42, ,34.6, ,3.9, ,93.5, ,64.4, 
227,10/4/2019,277,0.13, ,0, ,436, ,7.6, ,70.2, ,39, ,54.6, ,89, ,28, ,52, ,37.3, ,3.3,Y,78.8,Y,63.9, 
227,10/5/2019,278,0.14, ,0, ,424, ,7.6, ,75.3, ,43.4, ,59, ,74, ,23, ,44, ,37.4, ,2.9,Y,68.9,Y,63.6, 
227,10/6/2019,279,0.15, ,0, ,417, ,7.8, ,82.1, ,48.5, ,64.8, ,64, ,20, ,37, ,38.3, ,3.2,Y,77.6,Y,64.1, 
227,10/7/2019,280,0.15, ,0, ,406, ,6.2, ,84.3, ,51.5, ,68.1, ,51, ,12, ,26, ,32.2, ,2.8,Y,66.7,Y,64.8, 
227,10/8/2019,281,0.16, ,0, ,387, ,6.4, ,82, ,50, ,65.8, ,48, ,14, ,29, ,33.1, ,3.2,Y,75.7,Y,65.2, 
227,10/9/2019,282,0.13, ,0, ,414, ,6.7, ,69.3, ,45.8, ,57.6, ,64, ,24, ,42, ,34.4, ,3.4, ,81.5, ,65.4, 
227,10/10/2019,283,0.14, ,0, ,398, ,4.5, ,70, ,39.6, ,56.8, ,43, ,18, ,29, ,24.6, ,3.5, ,84, ,64, 
227,10/11/2019,284,0.14, ,0, ,394, ,4.3, ,74.4, ,41.7, ,59, ,42, ,12, ,25, ,23.3, ,3.4, ,80.7, ,63.3, 
227,10/12/2019,285,0.14, ,0, ,382, ,4.6, ,74.6, ,39.8, ,58.3, ,54, ,12, ,28, ,25.3, ,2.9,Y,70.7,Y,63, 
227,10/13/2019,286,0.14, ,0, ,393, ,4.5, ,74.8, ,44, ,58.3, ,51, ,14, ,27, ,24.8, ,2.7,Y,64.5,Y,62.7, 
227,10/14/2019,287,0.13, ,0, ,393, ,4.8, ,75.1, ,42, ,57.7, ,54, ,14, ,29, ,26, ,2.7,Y,63.9,Y,62.3, 
227,10/15/2019,288,0.13, ,0, ,390, ,5.5, ,77.8, ,44, ,60.6, ,54, ,16, ,31, ,29.5, ,2.9,Y,69.7,Y,62.2, 
227,10/16/2019,289,0.12, ,0, ,299, ,6.3, ,77.7, ,46.5, ,61.1, ,69, ,16, ,34, ,32.7, ,3, ,71.6, ,62.5, 
227,10/17/2019,290,0.08,R,0.01, ,289, ,10.8, ,65.8, ,41.8, ,55.1, ,100, ,25, ,73, ,46.5, ,3.2, ,77.6, ,60.9, 
227,10/18/2019,291,0.1, ,0, ,366, ,7.4, ,67.5, ,38.6, ,52.1, ,82, ,32, ,56, ,36.9, ,2.8,Y,67.9,Y,60.6, 
227,10/19/2019,292,0.06, ,0, ,231, ,8.9, ,65.6, ,39.6, ,52.5, ,96, ,39, ,66, ,41.5, ,2.7,Y,65.6,Y,60.5, 
227,10/20/2019,293,0.11, ,0, ,359, ,7.4, ,70.1, ,39.9, ,55.1, ,100, ,24, ,50, ,36.8, ,2.9, ,69.1, ,60.4, 
227,10/21/2019,294,0.12, ,0, ,361, ,8.4, ,79.7, ,45.5, ,60.7, ,77, ,23, ,46, ,39.9, ,3.1, ,73.9, ,60.6, 
227,10/22/2019,295,0.12, ,0, ,352, ,7.7, ,78.1, ,48.4, ,63.1, ,56, ,24, ,39, ,37.7, ,2.8, ,66.2, ,61.3, 
227,10/23/2019,296,0.13, ,0, ,346, ,7.6, ,79.8, ,50.6, ,64.5, ,60, ,24, ,36, ,37.3, ,3.3, ,78.9, ,61.8, 
227,10/24/2019,297,0.14, ,0, ,349, ,4.4, ,83.5, ,52.2, ,67.3, ,34, ,12, ,19, ,24.1, ,3.1, ,74.6, ,61.9, 
227,10/25/2019,298,0.13, ,0, ,350, ,5.1, ,81.9, ,50.4, ,64.9, ,38, ,13, ,24, ,27.4, ,2.6,Y,62.1,Y,62, 
227,10/26/2019,299,0.12, ,0, ,336, ,5.6, ,79.4, ,47.4, ,62.2, ,47, ,15, ,29, ,29.7, ,2.7, ,65.5, ,61.8, 
227,10/27/2019,300,0.12, ,0, ,341, ,3.2, ,66.7, ,37.2, ,52.1, ,68, ,7, ,24, ,16.7, ,4.2, ,101.7, ,60.8, 
227,10/28/2019,301,0.12, ,0, ,337, ,2.6,Y,65.7, ,33.6, ,49.9, ,41, ,12, ,21,Y,11.9,Y,3.5, ,84.5, ,59, 
227,10/29/2019,302,0.11, ,0, ,330, ,3.4, ,65.5, ,35.8, ,49.3, ,49, ,16, ,29, ,18.2, ,3.3, ,80.3, ,58.3, 
227,10/30/2019,303,0.11, ,0, ,325, ,3.1,Y,65.3, ,35, ,49.8, ,47, ,15, ,26,Y,16.2,Y,2.9, ,70.8, ,57.6, 
227,10/31/2019,304,0.1, ,0, ,324, ,4, ,67.5, ,35.9, ,51, ,55, ,14, ,31, ,21.5, ,2.9, ,68.9, ,57.2, 
227,11/1/2019,305,0.11, ,0, ,324, ,4.1, ,68.4, ,39, ,53, ,49, ,14, ,30, ,22.2, ,3, ,71.7, ,57.1, 
227,11/2/2019,306,0.11, ,0, ,321, ,4.4, ,73.1, ,43.1, ,56.1, ,42, ,15, ,28, ,23.8, ,2.7, ,65.6, ,57.2, 
227,11/3/2019,307,0.11, ,0, ,313, ,4.6, ,72.4, ,44.7, ,56.6, ,44, ,17, ,29, ,24.9, ,3.1, ,74.3, ,57.3, 
227,11/4/2019,308,0.1, ,0, ,308, ,5.7, ,73.2, ,44.7, ,57.5, ,51, ,19, ,35, ,30.1, ,2.6, ,63.1, ,58.2, 
227,11/5/2019,309,0.11, ,0, ,308, ,5.2, ,76.3, ,46.2, ,59.7, ,45, ,15, ,30, ,28.1, ,2.9, ,68.6, ,58.8, 
227,11/6/2019,310,0.11, ,0, ,299, ,5.5, ,73.9, ,49.3, ,59.9, ,48, ,18, ,31, ,29.6, ,2.7, ,65.7, ,59.4, 
227,11/7/2019,311,0.11, ,0, ,298, ,5.4, ,77.1, ,46.5, ,59.9, ,47, ,16, ,30, ,28.7, ,2.6, ,61.9, ,59.6, 
227,11/8/2019,312,0.11, ,0, ,285, ,4.7, ,78.4, ,45.4, ,59.6, ,47, ,12, ,27, ,25.7, ,2.4, ,58.6, ,59, 
227,11/9/2019,313,0.1, ,0, ,295, ,5, ,74.1, ,47.2, ,58.6, ,45, ,18, ,30, ,27.2, ,2.7, ,65.9, ,58.5, 
227,11/10/2019,314,0.1, ,0, ,275, ,6, ,71.5, ,47, ,58.1, ,53, ,23, ,36, ,31.7, ,2.9, ,70.5, ,58.3, 
227,11/11/2019,315,0.09, ,0, ,250, ,6.9, ,72.8, ,46.1, ,59, ,59, ,24, ,41, ,35.1, ,2.8, ,67.3, ,58.4, 
227,11/12/2019,316,0.09, ,0, ,231, ,6.1, ,74.9, ,47.1, ,60.3, ,47, ,21, ,34, ,32, ,2.6, ,61.6, ,58.4, 
227,11/13/2019,317,0.08, ,0, ,211, ,6, ,72.9, ,45.6, ,59.4, ,52, ,20, ,35, ,31.6, ,2.5, ,59.7, ,58.4, 
227,11/14/2019,318,0.06, ,0, ,227, ,9.8, ,61.8, ,45.1, ,52.9, ,100, ,44, ,72, ,44, ,2.5, ,60.9, ,58.6, 
227,11/15/2019,319,0.06, ,0, ,257, ,11.1, ,63.5, ,44.9, ,52.5, ,100, ,55, ,82, ,47.2, ,2.5, ,60.4, ,58.8, 
227,11/16/2019,320,0.07, ,0, ,260, ,9.9, ,65.7, ,42.3, ,52.2, ,100, ,47, ,75, ,44.3, ,3.1, ,74.4, ,58.3, 
227,11/17/2019,321,0.07, ,0, ,265, ,9.1, ,71.4, ,45.7, ,55.9, ,87, ,34, ,60, ,42.1, ,2.8, ,66.6, ,58.1, 
227,11/18/2019,322,0.08, ,0, ,268, ,7.6, ,74.1, ,45.2, ,57.7, ,69, ,24, ,46, ,37.3, ,2.8, ,67.4, ,58.8, 
227,11/19/2019,323,0.06, ,0, ,192, ,9.4, ,61.5, ,43.4, ,53.5, ,100, ,43, ,67, ,43, ,3.4, ,81, ,59, 
227,11/20/2019,324,0.06, ,0, ,176, ,6.9, ,65.8, ,38.9, ,51.7, ,100, ,25, ,53, ,34.9, ,3.1, ,73.9, ,57.9, 
227,11/21/2019,325,0.05, ,0.01, ,211, ,7.8, ,60, ,39.6, ,48.8, ,88, ,47, ,67, ,38.3, ,2.8, ,67.4, ,56.9, 
227,11/22/2019,326,0.06, ,0, ,242, ,7.9, ,61.4, ,39, ,49.9, ,84, ,42, ,64, ,38.4, ,2.5, ,61, ,56.6, 
227,11/23/2019,327,0.06, ,0, ,241, ,7.2, ,63, ,38.9, ,49.5, ,80, ,37, ,60, ,36, ,3.1, ,75.4, ,56.1, 
227,11/24/2019,328,0.06, ,0, ,233, ,6.3, ,62.9, ,38.8, ,49.7, ,72, ,32, ,52, ,32.7, ,2.9, ,68.7, ,55.5, 
227,11/25/2019,329,0.08, ,0, ,242, ,4.9, ,57, ,34.4, ,45, ,78, ,25, ,48, ,26.4, ,4.2, ,100.1, ,54.7, 
